Date_Start,Start Time (Sask),Start Time (EDT),Away,Away Score,Home,Home Score,Status,Away Starter,Home Starter,Winner,Loser,Save,O/U,Over,Under,Away ML,Home ML,Home RL Spread,RL Away,RL Home,Home_ERA_before,Away_ERA_before,Home_FIP_before,Away_FIP_before,Home_WHIP_before,Away_WHIP_before,Home_K9_before,Away_K9_before,Home_BB9_before,Away_BB9_before,Home_HR9_before,Away_HR9_before,Home_IP_per_start_before,Away_IP_per_start_before,Home_ERA_last3_before,Away_ERA_last3_before,Home_WHIP_last3_before,Away_WHIP_last3_before,Home_K9_last3_before,Away_K9_last3_before,Home_BB9_last3_before,Away_BB9_last3_before,Home_HR9_last3_before,Away_HR9_last3_before,Home_IP_last3_before,Away_IP_last3_before,Home_Win
2025-05-01 13:10:00,11:10 AM,1:10 PM,Kansas City Royals,8,Tampa Bay Rays,2,Final,Seth Lugo,Shane Baz,Seth Lugo,Shane Baz,No Save,8.0,-120,100,+140,-165,-1.5,-155,+130,2.4545454545454546,3.0789473684210527,2.8954545454545455,4.573684210526316,0.9886363636363636,1.0789473684210527,11.045454545454547,6.868421052631579,2.7613636363636367,2.8421052631578947,0.9204545454545455,1.4210526315789473,5.866666666666666,6.333333333333333,3.306122448979592,2.953125,0.9183673469387755,0.9375,11.020408163265307,7.171875,2.7551020408163267,2.109375,1.1020408163265307,2.109375,16.333333333333332,21.333333333333332,0
2025-05-01 13:10:00,11:10 AM,1:10 PM,Minnesota Twins,3,Cleveland Guardians,4,Final,Simeon Woods Richardson,Ben Lively,Kolby Allard,Justin Topa,No Save,8.0,-120,100,+140,-165,-1.5,-155,+130,4.4021739130434785,4.068493150684931,4.7956521739130435,3.83972602739726,1.3369565217391304,1.4383561643835616,6.75,9.616438356164384,3.2282608695652173,2.219178082191781,1.467391304347826,1.4794520547945207,5.111111111111112,6.083333333333333,4.408163265306123,3.0681818181818183,1.4081632653061225,1.1590909090909092,6.612244897959184,9.204545454545455,3.306122448979592,0.6136363636363636,1.653061224489796,1.840909090909091,16.333333333333332,14.666666666666666,1
2025-05-01 14:10:00,12:10 PM,2:10 PM,Milwaukee Brewers,0,Chicago White Sox,8,Final,Chad Patrick,Sean Burke,Sean Burke,Chad Patrick,No Save,8.5,-125,105,-165,+140,+1.5,-105,-115,6.0,2.4545454545454546,6.211111111111111,4.190909090909091,1.4814814814814814,1.3246753246753247,6.666666666666667,7.7142857142857135,3.6666666666666665,3.8571428571428568,2.3333333333333335,1.051948051948052,5.4,5.133333333333334,5.926829268292683,2.4545454545454546,1.6829268292682928,1.3636363636363638,7.902439024390244,7.363636363636364,4.609756097560976,2.4545454545454546,2.6341463414634148,0.6136363636363636,13.666666666666666,14.666666666666666,1
2025-05-01 14:35:00,12:35 PM,2:35 PM,Athletics,3,Texas Rangers,0,Final,Jeffrey Springs,Tyler Mahle,Jeffrey Springs,Tyler Mahle,Mason Miller,8.5,-120,100,+110,-130,-1.5,-180,+150,1.1368421052631579,6.035294117647059,2.6894736842105265,5.182352941176471,0.9789473684210526,1.6235294117647059,7.389473684210526,8.576470588235294,3.694736842105263,5.082352941176471,0.0,1.5882352941176472,5.277777777777778,4.722222222222222,1.0,8.1,1.0555555555555556,1.7999999999999998,7.0,7.425,3.0,6.074999999999999,0.0,2.025,18.0,13.333333333333334,0
2025-05-01 18:45:00,4:45 PM,6:45 PM,Washington Nationals,4,Philadelphia Phillies,2,Final,Brad Lord,Taijuan Walker,Brad Lord,Taijuan Walker,Kyle Finnegan,10.0,-105,-115,+150,-180,-1.5,-135,+115,2.7794117647058822,4.673076923076923,3.8058823529411763,3.907692307692308,1.3676470588235294,1.7307692307692308,7.941176470588235,6.750000000000001,3.9705882352941173,4.673076923076923,0.7941176470588235,0.5192307692307693,4.533333333333333,4.333333333333333,5.25,5.837837837837838,1.5833333333333333,1.7027027027027026,8.25,6.5675675675675675,4.5,3.6486486486486487,1.5,0.7297297297297297,12.0,12.333333333333334,0
2025-05-01 19:07:00,5:07 PM,7:07 PM,Boston Red Sox,2,Toronto Blue Jays,4,Final,Tanner Houck,José Berríos,Mason Fluharty,Justin Slaten,Yimi García,8.5,-120,100,-115,-105,+1.5,+150,-180,,7.584269662921348,,5.324719101123596,,1.6853932584269662,,7.280898876404494,,3.640449438202247,,1.8202247191011236,,4.944444444444445,,11.475,,1.95,,9.45,,3.375,,2.025,,13.333333333333334,1
2025-05-01 21:38:00,7:38 PM,9:38 PM,Detroit Tigers,10,Los Angeles Angels,4,Final,Casey Mize,Yusei Kikuchi,Casey Mize,Reid Detmers,No Save,8.5,100,-120,-150,+125,+1.5,+115,-135,4.308510638297872,2.1235955056179776,4.695744680851064,4.010112359550562,1.5957446808510638,1.044943820224719,8.042553191489363,6.97752808988764,5.170212765957447,2.1235955056179776,1.148936170212766,1.2134831460674156,5.222222222222222,5.933333333333334,3.375,3.0,2.025,1.1111111111111112,8.1,5.5,6.75,0.5,0.0,2.0,13.333333333333334,18.0,0
2025-05-01 21:45:00,7:45 PM,9:45 PM,Colorado Rockies,4,San Francisco Giants,3,Final,Kyle Freeland,Justin Verlander,Angel Chivilli,Tyler Rogers,Zach Agnos,7.5,100,-120,+220,-270,-1.5,-110,-110,4.695652173913043,5.934065934065934,4.143478260869565,2.8362637362637364,1.3695652173913042,1.4505494505494505,8.217391304347826,6.824175824175825,3.5217391304347823,1.1868131868131868,1.1739130434782608,0.5934065934065934,5.111111111111112,5.055555555555555,3.0566037735849054,9.529411764705882,1.1320754716981132,2.205882352941176,6.113207547169811,6.352941176470588,3.0566037735849054,3.176470588235294,1.0188679245283019,0.7941176470588235,17.666666666666668,11.333333333333334,0
2025-05-02 18:10:00,4:10 PM,6:10 PM,Washington Nationals,1,Cincinnati Reds,6,Final,Mitchell Parker,Hunter Greene,Hunter Greene,Mitchell Parker,No Save,9.0,-105,-115,+170,-205,-1.5,-120,+100,2.7,2.651785714285714,3.372727272727273,3.6625,0.8454545454545455,1.125,10.554545454545455,4.821428571428571,1.4727272727272729,3.8571428571428568,1.4727272727272729,0.24107142857142855,6.111111111111111,6.222222222222222,4.5,3.3157894736842106,1.125,1.0526315789473684,11.25,4.7368421052631575,1.6875,3.789473684210526,2.8125,0.47368421052631576,16.0,19.0,1
2025-05-02 18:40:00,4:40 PM,6:40 PM,San Diego Padres,9,Pittsburgh Pirates,4,Final,Dylan Cease,Mitch Keller,Jeremiah Estrada,Mitch Keller,No Save,8.0,-120,100,-130,+110,+1.5,+125,-150,3.9705882352941178,5.764044943820225,3.3058823529411767,3.201123595505618,1.2941176470588236,1.6179775280898876,6.882352941176471,10.92134831460674,2.911764705882353,3.640449438202247,0.5294117647058824,0.9101123595505618,5.666666666666667,4.944444444444445,3.7058823529411766,3.6,1.2352941176470589,1.6666666666666667,6.352941176470588,10.8,2.6470588235294117,3.6,1.0588235294117647,1.2,17.0,15.0,0
2025-05-02 18:45:00,4:45 PM,6:45 PM,Arizona Diamondbacks,2,Philadelphia Phillies,3,Final,Merrill Kelly,Jesús Luzardo,Tanner Banks,José Castillo,José Alvarado,9.0,-120,100,+135,-160,-1.5,-155,+130,1.7339449541284402,4.408163265306123,2.026605504587156,4.661224489795918,1.073394495412844,1.1020408163265307,10.155963302752292,6.887755102040817,2.477064220183486,3.306122448979592,0.2477064220183486,1.3775510204081634,6.055555555555556,5.444444444444444,1.9636363636363638,2.0377358490566038,1.1454545454545455,0.6792452830188679,7.854545454545455,9.169811320754716,2.4545454545454546,1.5283018867924527,0.0,1.0188679245283019,18.333333333333332,17.666666666666668,1
2025-05-02 19:05:00,5:05 PM,7:05 PM,Kansas City Royals,0,Baltimore Orioles,3,Final,Michael Wacha,Dean Kremer,Dean Kremer,Michael Wacha,Félix Bautista,9.0,-120,100,+120,-140,-1.5,-170,+145,7.0434782608695645,3.375,5.5456521739130435,3.00625,1.5652173913043477,1.25,5.869565217391304,7.3125,2.3478260869565215,3.375,2.0543478260869565,0.28125,5.111111111111112,5.333333333333333,6.061224489795919,2.6470588235294117,1.469387755102041,1.1176470588235294,4.959183673469388,7.9411764705882355,2.7551020408163267,2.1176470588235294,1.653061224489796,0.0,16.333333333333332,17.0,1
2025-05-02 19:05:00,5:05 PM,7:05 PM,Tampa Bay Rays,0,New York Yankees,3,Final,Ryan Pepiot,Max Fried,Max Fried,Ryan Pepiot,Luke Weaver,9.0,-120,100,+120,-140,-1.5,-170,+145,1.1946902654867257,4.235294117647059,2.7548672566371684,5.2176470588235295,1.0353982300884956,1.3823529411764706,7.88495575221239,9.0,2.150442477876106,3.176470588235294,0.4778761061946903,2.1176470588235294,6.277777777777778,5.666666666666667,0.8852459016393444,5.0,0.8852459016393444,1.2777777777777777,5.311475409836066,9.0,2.655737704918033,2.5,0.4426229508196722,2.0,20.333333333333332,18.0,1
2025-05-02 19:07:00,5:07 PM,7:07 PM,Cleveland Guardians,3,Toronto Blue Jays,5,Final,Logan Allen,Chris Bassitt,Brendon Little,Jakob Junis,Jeff Hoffman,8.5,-105,-115,+150,-180,-1.5,-150,+125,2.6213592233009706,4.207792207792208,2.1970873786407767,4.22987012987013,1.1650485436893203,1.5584415584415583,10.223300970873785,6.311688311688312,1.8349514563106795,4.558441558441558,0.5242718446601942,0.7012987012987013,5.722222222222222,5.133333333333334,4.5,4.595744680851064,1.25,1.4042553191489362,10.125,7.468085106382979,2.25,3.446808510638298,1.125,0.574468085106383,16.0,15.666666666666666,1
2025-05-02 19:10:00,5:10 PM,7:10 PM,Minnesota Twins,1,Boston Red Sox,6,Final,Joe Ryan,Brayan Bello,Justin Wilson,Louis Varland,No Save,9.0,100,-120,+100,-120,-1.5,-200,+165,3.272727272727273,3.176470588235294,5.827272727272727,3.070588235294118,1.4545454545454546,0.9117647058823529,5.7272727272727275,10.323529411764707,4.909090909090909,1.0588235294117647,1.6363636363636365,1.3235294117647058,5.5,5.666666666666667,0.0,3.7058823529411766,0.0,1.1176470588235294,0.0,12.705882352941176,0.0,2.1176470588235294,0.0,1.588235294117647,0.0,17.0,1
2025-05-02 19:10:00,5:10 PM,7:10 PM,Athletics,6,Miami Marlins,1,Final,Gunnar Hoglund,Valente Bellozo,Gunnar Hoglund,Valente Bellozo,No Save,9.0,100,-120,+100,-120,-1.5,-200,+165,2.25,0.0,3.1,0.0,1.625,0.0,6.75,0.0,4.5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-05-02 19:15:00,5:15 PM,7:15 PM,Los Angeles Dodgers,2,Atlanta Braves,1,Final,Yoshinobu Yamamoto,Grant Holmes,Yoshinobu Yamamoto,Grant Holmes,Evan Phillips,9.0,100,-120,-180,+150,+1.5,-110,-110,4.5,1.0588235294117647,5.385714285714286,2.3058823529411767,1.25,1.0,8.357142857142858,11.382352941176471,5.464285714285714,2.911764705882353,1.6071428571428572,0.5294117647058824,5.6,5.666666666666667,4.7368421052631575,0.5,1.0526315789473684,0.9444444444444444,7.105263157894737,12.0,4.2631578947368425,2.5,1.894736842105263,0.0,19.0,18.0,0
2025-05-02 19:40:00,5:40 PM,7:40 PM,Houston Astros,3,Chicago White Sox,7,Final,Framber Valdez,Jonathan Cannon,Jonathan Cannon,Framber Valdez,No Save,8.0,100,-120,-230,+190,+1.5,-135,+115,4.5,4.0,5.0375,3.5444444444444443,1.4375,1.1944444444444444,7.59375,7.75,4.78125,3.25,1.40625,0.75,6.4,6.0,3.5,5.5,1.2777777777777777,1.4444444444444444,6.5,5.0,4.0,3.0,1.0,0.5,18.0,18.0,1
2025-05-02 20:05:00,6:05 PM,8:05 PM,Seattle Mariners,13,Texas Rangers,1,Final,Bryan Woo,Jack Leiter,Bryan Woo,Jack Leiter,No Save,8.0,-125,105,-130,+110,+1.5,+130,-155,2.025,3.09375,2.2750000000000004,3.1,0.975,0.96875,8.775,8.4375,3.375,1.96875,0.0,0.84375,4.444444444444445,6.4,2.025,2.7,0.975,1.0,8.775,8.55,3.375,1.8,0.0,0.45,13.333333333333334,20.0,0
2025-05-02 20:10:00,6:10 PM,8:10 PM,Chicago Cubs,10,Milwaukee Brewers,0,Final,Ben Brown,Tyler Alexander,Ben Brown,Tyler Alexander,Chris Flexen,9.0,100,-120,-125,+105,+1.5,+130,-155,4.563380281690141,6.0394736842105265,3.3535211267605636,3.85,1.3098591549295775,1.8947368421052633,7.605633802816901,11.013157894736842,4.183098591549296,4.973684210526316,0.38028169014084506,1.0657894736842106,7.888888888888889,5.066666666666666,9.0,4.609756097560976,1.5,1.6097560975609757,2.25,10.536585365853659,2.25,3.2926829268292686,0.0,0.6585365853658537,4.0,13.666666666666666,0
2025-05-02 20:15:00,6:15 PM,8:15 PM,New York Mets,9,St. Louis Cardinals,3,Final,Clay Holmes,Sonny Gray,Clay Holmes,Sonny Gray,No Save,7.5,-115,-105,-115,-105,+1.5,+145,-170,3.6,2.641304347826087,3.6714285714285717,2.0239130434782613,1.0,1.2717391304347825,8.485714285714286,10.565217391304348,1.8,3.8152173913043477,1.2857142857142858,0.0,5.833333333333333,5.111111111111112,2.8421052631578947,1.125,1.105263157894737,0.875,6.631578947368421,9.0,2.3684210526315788,2.25,0.47368421052631576,0.0,19.0,16.0,0
2025-05-02 21:38:00,7:38 PM,9:38 PM,Detroit Tigers,9,Los Angeles Angels,1,Final,Tarik Skubal,José Soriano,Tyler Holton,Kenley Jansen,No Save,8.0,100,-120,-190,+160,+1.5,-115,-105,4.5,2.3365384615384617,4.041176470588235,2.35,1.4705882352941178,1.0384615384615385,6.882352941176471,10.384615384615385,3.9705882352941178,1.2980769230769231,0.7941176470588235,0.7788461538461539,5.666666666666667,5.777777777777778,7.071428571428571,1.0,2.142857142857143,0.8888888888888888,5.142857142857143,12.0,4.5,0.5,0.6428571428571429,0.0,14.0,18.0,0
2025-05-02 22:15:00,8:15 PM,10:15 PM,Colorado Rockies,0,San Francisco Giants,4,Final,Antonio Senzatela,Robbie Ray,Robbie Ray,Antonio Senzatela,No Save,8.0,-115,-105,+240,-300,-1.5,+115,-135,3.7340425531914896,5.215909090909091,4.8872340425531915,5.827272727272728,1.4042553191489362,1.875,9.47872340425532,3.9886363636363638,5.457446808510639,1.5340909090909092,1.4361702127659575,2.147727272727273,5.222222222222222,4.888888888888888,4.5,5.282608695652174,1.5625,1.6304347826086956,11.25,4.108695652173913,5.0625,1.1739130434782608,1.125,2.934782608695652,16.0,15.333333333333334,1
2025-05-03 13:05:00,11:05 AM,1:05 PM,Tampa Bay Rays,3,New York Yankees,2,Final,Zack Littell,Ryan Yarbrough,Zack Littell,Mark Leiter Jr.,Pete Fairbanks,10.0,-105,-115,+180,-220,-1.5,-110,-110,4.108695652173913,5.029411764705882,4.730434782608696,5.570588235294117,1.3043478260869565,1.2352941176470589,9.391304347826086,5.823529411764706,3.5217391304347823,2.1176470588235294,1.7608695652173911,2.1176470588235294,0.0,5.666666666666667,2.4545454545454546,3.176470588235294,1.3636363636363638,1.2352941176470589,4.909090909090909,4.235294117647059,2.4545454545454546,2.6470588235294117,1.2272727272727273,1.588235294117647,7.333333333333333,17.0,0
2025-05-03 14:10:00,12:10 PM,2:10 PM,Houston Astros,8,Chicago White Sox,3,Final,Hunter Brown,Davis Martin,Hunter Brown,Fraser Ellard,No Save,7.5,-110,-110,-230,+190,+1.5,-140,+120,3.2399999999999998,1.2162162162162162,4.39,1.8567567567567569,1.3199999999999998,0.8378378378378378,5.67,9.72972972972973,2.9699999999999998,1.7027027027027026,1.0799999999999998,0.24324324324324326,6.666666666666667,6.166666666666667,2.2040816326530615,0.47368421052631576,1.2244897959183674,0.8947368421052632,6.061224489795919,10.421052631578947,3.306122448979592,1.894736842105263,1.1020408163265307,0.0,16.333333333333332,19.0,0
2025-05-03 15:07:00,1:07 PM,3:07 PM,Cleveland Guardians,5,Toronto Blue Jays,3,Final,Gavin Williams,Kevin Gausman,Kolby Allard,Yimi García,Emmanuel Clase,7.5,-110,-110,+140,-165,-1.5,-160,+135,4.5,5.142857142857143,3.9529411764705884,4.921428571428572,1.0294117647058822,1.5714285714285714,7.411764705882353,9.0,2.911764705882353,4.5,1.0588235294117647,1.6071428571428572,5.666666666666667,4.666666666666667,7.363636363636364,6.6,1.5681818181818183,1.7333333333333334,8.590909090909092,8.4,4.909090909090909,4.8,1.2272727272727273,2.4,14.666666666666666,15.0,0
2025-05-03 16:05:00,2:05 PM,4:05 PM,San Diego Padres,2,Pittsburgh Pirates,1,Final,Randy Vásquez,Bailey Falter,Jason Adam,David Bednar,Robert Suarez,9.5,100,-120,+100,-120,-1.5,-205,+170,5.934065934065934,4.280487804878049,4.682417582417583,4.929268292682927,1.3516483516483517,1.5731707317073171,6.527472527472527,3.2926829268292686,2.6703296703296706,6.25609756097561,1.4835164835164836,0.32926829268292684,5.055555555555555,4.555555555555555,4.695652173913043,7.714285714285714,1.1739130434782608,2.0571428571428574,5.282608695652174,3.085714285714286,1.7608695652173911,5.4,1.1739130434782608,0.7714285714285715,15.333333333333334,11.666666666666666,0
2025-05-03 16:05:00,2:05 PM,4:05 PM,Colorado Rockies,3,San Francisco Giants,6,Final,Bradley Blalock,Jordan Hicks,Randy Rodríguez,Jake Bird,Ryan Walker,9.5,100,-120,+100,-120,-1.5,-205,+170,6.123711340206185,10.285714285714286,3.4402061855670105,6.814285714285715,1.5154639175257731,2.0,7.515463917525772,3.857142857142857,3.6185567010309274,2.5714285714285716,0.556701030927835,2.5714285714285716,5.388888888888889,7.0,6.352941176470588,10.285714285714286,1.6470588235294117,2.0,6.882352941176471,3.857142857142857,3.7058823529411766,2.5714285714285716,0.0,2.5714285714285716,17.0,7.0,1
2025-05-03 16:10:00,2:10 PM,4:10 PM,Minnesota Twins,4,Boston Red Sox,3,Final,Bailey Ober,Hunter Dobbins,Bailey Ober,Hunter Dobbins,Jhoan Duran,9.5,-105,-115,+105,-125,-1.5,-200,+165,2.4545454545454546,4.13265306122449,2.827272727272727,4.202040816326531,1.1818181818181819,1.3469387755102042,9.0,6.887755102040817,1.6363636363636365,1.9285714285714286,0.8181818181818182,1.3775510204081634,5.5,5.444444444444444,0.0,2.25,0.0,1.1,0.0,5.85,0.0,0.45,0.0,0.9,0.0,20.0,0
2025-05-03 16:10:00,2:10 PM,4:10 PM,Athletics,6,Miami Marlins,9,Final,Osvaldo Bido,Max Meyer,Lake Bachar,Mason Miller,No Save,9.5,-105,-115,+105,-125,-1.5,-200,+165,3.176470588235294,4.308510638297872,2.835294117647059,5.653191489361703,1.2058823529411764,1.5319148936170213,12.441176470588236,4.882978723404255,2.911764705882353,3.446808510638298,1.0588235294117647,1.723404255319149,5.666666666666667,5.222222222222222,4.5,5.510204081632653,1.3125,1.469387755102041,15.75,1.653061224489796,3.375,3.306122448979592,1.6875,3.306122448979592,16.0,16.333333333333332,1
2025-05-03 18:05:00,4:05 PM,6:05 PM,Arizona Diamondbacks,2,Philadelphia Phillies,7,Final,Brandon Pfaadt,Aaron Nola,Aaron Nola,Brandon Pfaadt,No Save,9.5,-120,100,+105,-125,-1.5,-200,+165,5.4,2.7757009345794392,4.242857142857143,3.8009345794392524,1.4,1.1214953271028039,9.514285714285714,7.317757009345795,3.085714285714286,1.5140186915887852,1.542857142857143,1.2616822429906542,5.833333333333333,5.944444444444444,5.303571428571428,2.0377358490566038,1.3928571428571428,1.1886792452830188,9.642857142857142,8.660377358490566,3.375,1.5283018867924527,0.9642857142857142,0.5094339622641509,18.666666666666668,17.666666666666668,1
2025-05-03 18:40:00,4:40 PM,6:40 PM,Washington Nationals,11,Cincinnati Reds,6,Final,Trevor Williams,Nick Lodolo,Trevor Williams,Nick Lodolo,No Save,9.0,100,-120,+165,-200,-1.5,-125,+105,2.25,5.7,3.4611111111111112,4.0,0.8611111111111112,1.5333333333333334,6.75,7.8,1.25,2.7,1.0,1.2,6.0,5.0,3.634615384615385,4.108695652173913,1.0384615384615385,1.3043478260869565,9.865384615384617,8.804347826086957,2.076923076923077,3.5217391304347823,1.5576923076923077,1.1739130434782608,17.333333333333332,15.333333333333334,0
2025-05-03 19:05:00,5:05 PM,7:05 PM,Seattle Mariners,2,Texas Rangers,1,Final,Luis Castillo,Patrick Corbin,Gabe Speier,Chris Martin,Andrés Muñoz,9.0,-115,-105,-130,+110,+1.5,+125,-150,3.789473684210526,3.6185567010309274,4.521052631578947,3.87319587628866,1.5789473684210527,1.3917525773195876,7.105263157894737,7.793814432989691,2.8421052631578947,3.8969072164948453,1.4210526315789473,0.8350515463917525,4.75,5.388888888888889,3.0,5.282608695652174,1.5333333333333334,1.6956521739130435,9.0,7.630434782608695,2.4,4.695652173913043,1.2,0.5869565217391304,15.0,15.333333333333334,0
2025-05-03 19:10:00,5:10 PM,7:10 PM,Chicago Cubs,6,Milwaukee Brewers,2,Final,Jameson Taillon,Jose Quintana,Jameson Taillon,Jose Quintana,No Save,8.5,-115,-105,-120,+100,+1.5,+145,-170,1.1408450704225352,4.00990099009901,3.395774647887324,4.10990099009901,1.1408450704225352,1.099009900990099,5.704225352112676,6.950495049504951,3.0422535211267605,1.8712871287128714,0.38028169014084506,1.3366336633663367,5.916666666666667,5.611111111111111,1.6199999999999999,2.076923076923077,1.38,0.8653846153846154,7.02,6.230769230769231,4.319999999999999,1.5576923076923077,0.5399999999999999,0.5192307692307693,16.666666666666668,17.333333333333332,0
2025-05-03 19:15:00,5:15 PM,7:15 PM,Kansas City Royals,4,Baltimore Orioles,0,Final,Kris Bubic,Tomoyuki Sugano,Kris Bubic,Tomoyuki Sugano,No Save,9.0,100,-120,-105,-115,-1.5,-210,+175,3.0,2.25,4.9787878787878785,2.7666666666666666,1.1515151515151516,1.1388888888888888,4.636363636363637,9.25,1.6363636363636365,3.0,1.6363636363636365,0.5,5.5,6.0,2.3684210526315788,3.634615384615385,0.8421052631578947,1.326923076923077,5.684210526315789,8.307692307692308,0.47368421052631576,3.634615384615385,1.894736842105263,0.5192307692307693,19.0,17.333333333333332,0
2025-05-03 19:15:00,5:15 PM,7:15 PM,Los Angeles Dodgers,10,Atlanta Braves,3,Final,Roki Sasaki,Spencer Schwellenbach,Roki Sasaki,Spencer Schwellenbach,No Save,9.0,100,-120,-105,-115,-1.5,-210,+175,2.8672566371681416,3.5526315789473686,3.206194690265487,5.192105263157895,0.9823008849557523,1.4210526315789473,7.88495575221239,7.105263157894737,1.4336283185840708,6.394736842105264,0.9557522123893806,1.0657894736842106,6.277777777777778,4.222222222222222,5.60377358490566,3.2399999999999998,1.3584905660377358,1.0799999999999998,7.132075471698113,5.9399999999999995,1.5283018867924527,3.78,1.5283018867924527,1.6199999999999999,17.666666666666668,16.666666666666668,0
2025-05-03 21:38:00,7:38 PM,9:38 PM,Detroit Tigers,2,Los Angeles Angels,5,Final,Jack Flaherty,Kyle Hendricks,Kyle Hendricks,Jack Flaherty,Kenley Jansen,8.5,-120,100,-205,+170,+1.5,-125,+105,6.6521739130434785,3.34020618556701,5.7956521739130435,3.7804123711340205,1.391304347826087,1.11340206185567,5.086956521739131,10.577319587628866,4.695652173913044,3.0618556701030926,1.565217391304348,1.3917525773195876,4.6,5.388888888888889,11.25,5.170212765957447,1.75,1.2765957446808511,3.75,9.76595744680851,7.5,2.297872340425532,2.25,2.297872340425532,12.0,15.666666666666666,1
2025-05-04 13:15:00,11:15 AM,1:15 PM,New York Mets,5,St. Louis Cardinals,6,Final,Blade Tidwell,Erick Fedde,Erick Fedde,Blade Tidwell,Ryan Helsley,8.5,-120,100,-120,+100,+1.5,+135,-160,4.683673469387755,0.0,4.722448979591837,0.0,1.3469387755102042,0.0,4.683673469387755,0.0,4.408163265306123,0.0,0.826530612244898,0.0,5.444444444444444,0.0,5.094339622641509,0.0,1.641509433962264,0.0,6.113207547169811,0.0,4.0754716981132075,0.0,0.5094339622641509,0.0,17.666666666666668,0.0,1
2025-05-04 13:35:00,11:35 AM,1:35 PM,Kansas City Royals,11,Baltimore Orioles,6,Final,Michael Lorenzen,Kyle Gibson,Angel Zerpa,Yennier Cano,No Save,9.0,-120,100,+125,-150,-1.5,-180,+150,22.090909090909093,3.4752475247524757,21.372727272727275,4.139603960396039,3.5454545454545454,1.3663366336633664,4.909090909090909,7.485148514851486,4.909090909090909,3.4752475247524757,12.272727272727273,1.0693069306930694,3.6666666666666665,5.611111111111111,0.0,3.2399999999999998,0.0,1.5,0.0,7.56,0.0,4.859999999999999,0.0,1.0799999999999998,0.0,16.666666666666668,0
2025-05-04 13:35:00,11:35 AM,1:35 PM,San Diego Padres,4,Pittsburgh Pirates,0,Final,Stephen Kolek,Andrew Heaney,Stephen Kolek,Andrew Heaney,No Save,9.0,-120,100,+125,-150,-1.5,-180,+150,2.5,0.0,3.2111111111111112,0.0,0.8888888888888888,0.0,7.75,0.0,2.25,0.0,0.75,0.0,6.0,0.0,2.0,0.0,0.8888888888888888,0.0,6.5,0.0,2.5,0.0,1.0,0.0,18.0,0.0,0
2025-05-04 13:35:00,11:35 AM,1:35 PM,Minnesota Twins,5,Boston Red Sox,4,Final,Chris Paddack,Garrett Crochet,Louis Varland,Justin Slaten,Jhoan Duran,9.0,-120,100,+125,-150,-1.5,-180,+150,2.0454545454545454,5.597560975609756,2.6454545454545455,5.880487804878049,1.0454545454545454,1.5,10.227272727272727,7.2439024390243905,3.6818181818181817,4.609756097560976,0.4090909090909091,1.975609756097561,6.285714285714286,4.555555555555555,3.0,2.4,1.2777777777777777,1.2,11.0,7.8,5.0,3.6,0.5,1.8,18.0,15.0,0
2025-05-04 13:35:00,11:35 AM,1:35 PM,Tampa Bay Rays,7,New York Yankees,5,Final,Taj Bradley,Will Warren,Taj Bradley,Will Warren,Pete Fairbanks,9.0,-120,100,+125,-150,-1.5,-180,+150,5.625,4.584905660377358,4.058333333333334,4.20377358490566,1.4166666666666667,1.3301886792452828,9.75,7.386792452830188,4.5,3.820754716981132,1.125,1.0188679245283019,4.0,5.888888888888889,6.3,5.4,1.8,1.581818181818182,9.9,3.9272727272727277,4.5,4.418181818181819,0.9,0.9818181818181819,10.0,18.333333333333332,0
2025-05-04 13:37:00,11:37 AM,1:37 PM,Cleveland Guardians,5,Toronto Blue Jays,4,Final,Tanner Bibee,Bowden Francis,Tanner Bibee,Bowden Francis,Emmanuel Clase,8.5,-105,-115,-115,-105,-1.5,-230,+190,5.282608695652174,4.363636363636363,7.143478260869566,6.403030303030303,1.3369565217391304,1.303030303030303,6.75,6.818181818181818,2.641304347826087,3.8181818181818183,3.2282608695652173,2.4545454545454546,5.111111111111112,5.5,7.2439024390243905,4.339285714285714,1.6829268292682928,1.1785714285714286,5.2682926829268295,7.232142857142857,1.3170731707317074,3.375,4.609756097560976,2.4107142857142856,13.666666666666666,18.666666666666668,0
2025-05-04 13:40:00,11:40 AM,1:40 PM,Athletics,3,Miami Marlins,2,Final,JP Sears,Edward Cabrera,Mitch Spence,Anthony Bender,Tyler Ferguson,9.0,-115,-105,-110,-110,+1.5,+140,-165,7.232142857142857,2.940594059405941,5.510714285714286,3.397029702970297,1.7678571428571428,1.0693069306930694,9.642857142857142,8.01980198019802,5.303571428571428,1.603960396039604,1.9285714285714284,1.0693069306930694,4.666666666666667,5.611111111111111,9.0,1.6199999999999999,2.0,0.96,10.384615384615385,7.56,5.538461538461538,1.6199999999999999,2.076923076923077,0.5399999999999999,13.0,16.666666666666668,0
